Date,Close,High,Low,Open,Volume,MA5,MA10,MA20,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,Volatility,Return,Volume_1d_chg,Volume_MA5
2010-08-20,1.273332953453064,1.27400004863739,1.2339999675750732,1.2433329820632937,4440000,1.2611999750137328,1.2469332933425903,1.31239994764328,45.23567367762422,-0.03796481466297141,-0.037785529603361595,-0.00017928505960981833,1.4700905865672023,1.31239994764328,1.1547093087193576,0.018193124990767685,0.016497603950921036,-0.4888620272837161,7230300.0
2010-08-23,1.3420000076293943,1.359333038330078,1.2666670083999634,1.2726670503616333,16321500,1.279199981689453,1.2504665970802307,1.30966659784317,52.34976587682677,-0.02966568245634016,-0.03616156017395731,0.00649587771761715,1.4630432627970393,1.30966659784317,1.1562899328893008,0.0271350772112115,0.05392702198597532,2.6760135135135137,9037200.0
2010-08-24,1.2799999713897705,1.3140000104904177,1.2633329629898071,1.2833329439163208,10096500,1.2798665761947632,1.2515998959541321,1.30516659617424,46.478856403455985,-0.027771314730016483,-0.034483511085169144,0.006712196355152661,1.4563554949990165,1.30516659617424,1.1539776973494635,0.03776139112288539,-0.04619972867894773,-0.38139876849554266,9712800.0
2010-08-25,1.3266669511795044,1.3320000171661377,1.237333059310913,1.2773330211639404,7549500,1.2949333667755127,1.2649332880973816,1.302433294057846,50.93881765277079,-0.02224791923778957,-0.03203639271569323,0.00978847347790366,1.4497513682916063,1.302433294057846,1.1551152198240857,0.03834864330079622,0.0364585787756424,-0.25226563660674495,9418800.0
2010-08-26,1.3166669607162476,1.3513330221176147,1.3066669702529907,1.3259999752044678,6507000,1.3077333688735961,1.2792666792869567,1.3004332900047302,49.977743453551994,-0.018464655122854445,-0.029322045197125477,0.010857390074271032,1.4457233583299083,1.3004332900047302,1.155143221679552,0.039165862087209555,-0.0075376796372036425,-0.13808861514007553,8982900.0
2010-08-27,1.3133330345153809,1.324666976928711,1.2999999523162842,1.3166669607162476,5694000,1.3157333850860595,1.2884666800498963,1.2996332943439484,49.64146908694241,-0.01555609011295589,-0.026568854180291562,0.011012764067335673,1.4444287087172445,1.2996332943439484,1.1548378799706522,0.039377065343752286,-0.0025320952832696975,-0.12494236975564776,9233700.0
2010-08-30,1.324666976928711,1.3459999561309814,1.307332992553711,1.3133330345153809,10992000,1.3122667789459228,1.295733380317688,1.296133291721344,50.85215449294796,-0.012195890324502523,-0.023694261409133756,0.011498371084631233,1.4344977275332318,1.296133291721344,1.157768855909456,0.029901267898702937,0.008629907354391841,0.9304531085353003,8167800.0
2010-08-31,1.2986669540405271,1.3193329572677612,1.2886669635772705,1.3106670379638672,3016500,1.3160001754760742,1.2979333758354188,1.2878999888896943,48.001215636325675,-0.011498346557398342,-0.021255078438786674,0.009756731881388332,1.401808848237426,1.2878999888896943,1.1739911295419625,0.021241447945625866,-0.019627591946517642,-0.7255731441048034,6751800.0
2010-09-01,1.363332986831665,1.3793330192565918,1.3066669702529907,1.3079999685287476,7423500,1.3233333826065063,1.3091333746910094,1.2851999878883362,54.79011157681269,-0.005662258693195588,-0.018136514489668458,0.01247425579647287,1.3882316795481056,1.2851999878883362,1.182168296228567,0.026633436110198364,0.04979416207515186,1.4609646941819991,6726600.0
2010-09-02,1.4040000438690186,1.4160000085830688,1.3539999723434448,1.3580000400543213,7306500,1.3407999992370605,1.3242666840553283,1.287233340740204,58.462880050598194,0.002218797701318387,-0.014065452051471089,0.016284249752789477,1.3980672728050458,1.287233340740204,1.176399408675362,0.027210727508591995,0.029829144772519856,-0.015760759749444353,6886500.0
2010-09-03,1.4033329486846924,1.4199999570846558,1.3773330450057983,1.391332983970642,6519000,1.358799982070923,1.3372666835784912,1.2920999884605409,58.37909872131298,0.00831491352047764,-0.009589378937081342,0.017904292457558982,1.4143620097958358,1.2920999884605409,1.169837967125246,0.026927134106777856,-0.00047513900532925035,-0.1077807431738863,7051500.0
2010-09-07,1.369333028793335,1.399999976158142,1.3666670322418213,1.3739999532699585,3651000,1.3677331924438476,1.3399999856948852,1.295233291387558,54.121982483285166,0.010284071466998723,-0.005614688856265329,0.015898760323264052,1.422189067073896,1.295233291387558,1.16827751570122,0.031986661305082494,-0.024227978059821575,-0.43994477680625865,5583300.0
2010-09-08,1.3933329582214355,1.3966670036315918,1.373332977294922,1.3773330450057983,4326000,1.3866663932800294,1.3513332843780517,1.301466590166092,56.531602208091996,0.013624185921164322,-0.0017669139007793987,0.015391099821943722,1.435001602925678,1.301466590166092,1.167931577406506,0.02834577638778644,0.017526729380981543,0.18488085456039438,5845200.0
2010-09-09,1.380666971206665,1.4033329486846924,1.3793330192565918,1.399999976158142,5643000,1.3901331901550293,1.3567332863807677,1.3108332872390747,54.892996136584365,0.015075431205487044,0.0016015551204738901,0.013473876085013154,1.4385873531480144,1.3108332872390747,1.1830792213301349,0.021389443806636273,-0.009090423749782306,0.3044382801664356,5489100.0
2010-09-10,1.3446669578552246,1.3953330516815186,1.3173329830169678,1.3833329677581787,5799000,1.3782665729522705,1.3595332860946656,1.3193999826908112,50.419660457885385,0.01316885101895271,0.003915014300169654,0.009253836718783055,1.4301827171666188,1.3193999826908112,1.2086172482150035,0.018016382544034846,-0.026074364131400518,0.027644869750132806,5187600.0
2010-09-13,1.3813329935073853,1.3933329582214355,1.3666670322418213,1.3926670551300049,5412000,1.373866581916809,1.366333281993866,1.327399981021881,54.48773567243326,0.014449945158234057,0.0060220004717825345,0.008427944686451522,1.4312566010802352,1.327399981021881,1.223543360963527,0.024277547876900552,0.02726774495198714,-0.06673564407656496,4966200.0
2010-09-14,1.4079999923706057,1.440000057220459,1.3686670064926147,1.369333028793335,9820500,1.3815999746322631,1.3746665835380554,1.3351999819278717,57.23596531640083,0.017416261613617756,0.00830085270014958,0.009115408913468176,1.4386446926042882,1.3351999819278717,1.2317552712514552,0.02246370065049598,0.01930526454414827,0.814578713968958,6200100.0
2010-09-15,1.4653329849243164,1.4666670560836792,1.3860000371932983,1.3986669778823853,10269000,1.3959999799728393,1.3913331866264342,1.3446332812309265,62.48145159903675,0.02411539486227854,0.011463761132575372,0.012651633729703167,1.459393979106766,1.3446332812309265,1.229872583355087,0.02735574214854703,0.04071945515935749,0.04566977241484649,7388700.0
2010-09-16,1.3960000276565552,1.5440000295639038,1.3893330097198486,1.476667046546936,40267500,1.3990665912628173,1.3945998907089234,1.3518666326999664,53.87517032270876,0.023558350020213892,0.013882678910103075,0.009675671110110817,1.4599063493833357,1.3518666326999664,1.2438269160165971,0.03759743789688428,-0.04731549619170161,2.9212678936605316,14313600.0
2010-09-17,1.348667025566101,1.4213329553604126,1.3200000524520874,1.401332974433899,17977500,1.3998666048049926,1.3890665888786315,1.35666663646698,48.921022510276806,0.019077595632232658,0.014921662254528992,0.004155933377703666,1.4541654802597819,1.35666663646698,1.259167792674178,0.03922789248511511,-0.033906161284188,-0.5535481467684857,16749300.0
2010-09-20,1.4040000438690186,1.4233330488204956,1.343999981880188,1.378000020980835,14212500,1.4044000148773192,1.3891332983970641,1.3631999909877777,54.220754725726174,0.019763654530403407,0.015890060709703877,0.0038735938206995307,1.4545015398017203,1.3631999909877777,1.271898442173835,0.04190402343185132,0.041027931471588897,-0.2094284522319566,18509400.0
2010-09-21,1.3846670389175415,1.4366669654846191,1.378000020980835,1.3926670551300049,11940000,1.3997334241867065,1.390666699409485,1.365333342552185,52.18350322122304,0.01853370421767986,0.016418789411299074,0.002114914806380784,1.4565430395777967,1.365333342552185,1.2741236455265732,0.041485776784558906,-0.013769946116383935,-0.15989445910290234,18933300.0
2010-09-22,1.324666976928711,1.3966670036315918,1.3200000524520874,1.391332983970642,14443500,1.3716002225875854,1.3838001012802124,1.3675666928291321,46.36148634509483,0.012572527897004582,0.01564953710844018,-0.003077009211435597,1.451907422753126,1.3675666928291321,1.2832259629051384,0.036213422260567556,-0.04333176157333496,0.20967336683417082,19768200.0
2010-09-23,1.3040000200271606,1.3426669836044312,1.2999999523162842,1.3259999752044678,10021500,1.3532002210617065,1.3761334061622619,1.3664333462715148,44.519037195994144,0.006110167802938715,0.013741663247339888,-0.007631495444401172,1.453648382970283,1.3664333462715148,1.2792183095727465,0.0327238229108192,-0.015601624605655506,-0.30615847959289644,13719000.0
2010-09-24,1.340000033378601,1.3459999561309814,1.309999942779541,1.3300000429153442,8683500,1.3514668226242066,1.3756667137145997,1.3675999999046327,48.36819963861188,0.0038492295600909276,0.011763176509890096,-0.007913946949799168,1.4526083620450239,1.3675999999046327,1.2825916377642415,0.03447032068568642,0.02760737177802386,-0.1335129471635983,11860200.0
2010-09-27,1.3686670064926147,1.3873330354690552,1.3366669416427612,1.3600000143051147,6279000,1.3444002151489258,1.3744001150131226,1.3703666985034944,51.26757304807457,0.004320797401027976,0.010274700688117673,-0.0059539032870896975,1.4514496908252321,1.3703666985034944,1.2892837061817566,0.029232425365538273,0.021393262985027306,-0.27690447400241835,10273500.0
2010-09-28,1.4266669750213623,1.4326670169830322,1.383999943733215,1.4026670455932615,18217500,1.35280020236969,1.3762668132781983,1.3754666984081267,56.58015621191805,0.009267797644499476,0.010073320079394035,-0.0008055224348945591,1.4572748203980403,1.3754666984081267,1.2936585764182131,0.035093352160384665,0.042376975738883216,1.9013377926421406,11529000.0
2010-09-29,1.4653329849243164,1.4686670303344729,1.408666968345642,1.4126670360565186,29539500,1.380933403968811,1.3762668132781983,1.3837999999523163,59.731793778438494,0.016122504634982215,0.011283156990511672,0.004839347644470544,1.4666169475396018,1.3837999999523163,1.3009830523650308,0.021661049456129393,0.02710233753211755,0.621490325236723,14548200.0
2010-09-30,1.3606669902801514,1.476667046546936,1.3459999561309814,1.4666670560836792,32937000,1.3922667980194092,1.372733509540558,1.3836667001247407,49.30006208292623,0.01295984524411642,0.01161849464123262,0.0013413506028837983,1.466630807100669,1.3836667001247407,1.3007025931488123,0.04585135346055353,-0.07142812979779545,0.11501548773675929,19131300.0
2010-10-01,1.373332977294922,1.3833329677581787,1.3539999723434448,1.3793330192565918,8965500,1.3989333868026734,1.37520010471344,1.3821333467960357,50.42830530862556,0.011344679782433031,0.011563731669472704,-0.00021905188703967224,1.4646474884625604,1.3821333467960357,1.299619205129511,0.044752924843303836,0.009308660462294949,-0.7277985244557792,19187700.0
2010-10-04,1.3993330001831057,1.4113329648971558,1.3533329963684082,1.3619999885559082,9654000,1.4050665855407716,1.3747334003448486,1.3819333493709565,52.75260717424571,0.01202402855672502,0.011655791046923169,0.00036823750980185047,1.4642502939182018,1.3819333493709565,1.299616404823711,0.044550936362261054,0.018932060409265317,0.0767943784507279,19862700.0
2010-10-05,1.4079999923706057,1.418666958808899,1.4006669521331787,1.409999966621399,4980000,1.4013331890106202,1.377066695690155,1.38386669754982,53.534715171025404,0.013110639895623555,0.011946760816663248,0.0011638790789603067,1.4667519347002835,1.38386669754982,1.3009814603993564,0.039687472550783316,0.006193659540913998,-0.48415164698570545,17215200.0
2010-10-06,1.3639999628067017,1.4173330068588257,1.3546669483184814,1.4040000438690186,4701000,1.3810665845870973,1.380999994277954,1.3824000477790832,49.091808824157944,0.010302590695695502,0.0116179267924697,-0.0013153360967741983,1.465617426885438,1.3824000477790832,1.2991826686727284,0.03751844411399502,-0.03125002116642239,-0.05602409638554218,12247500.0
2010-10-07,1.3619999885559082,1.3760000467300415,1.3559999465942385,1.3713330030441284,2115000,1.3813331842422487,1.3867999911308289,1.3814666986465454,48.89318282659188,0.007825601602290178,0.010859461754433797,-0.00303386015214362,1.4651831548420178,1.3814666986465454,1.297750242451073,0.0191151696711894,-0.00146625682208823,-0.5500957243139757,6083100.0
2010-10-08,1.3619999885559082,1.3860000371932983,1.359333038330078,1.3619999885559082,4017000,1.3790665864944458,1.3889999866485596,1.3823333501815795,48.89318282659188,0.0057957599866331755,0.009846721400873674,-0.004050961414240498,1.4647952381719413,1.3823333501815795,1.2998714621912177,0.018466014374739437,0.0,0.8992907801418439,5093400.0
2010-10-11,1.3493330478668213,1.3799999952316284,1.3380000591278076,1.3626669645309448,2568000,1.369066596031189,1.3870665907859803,1.3807333528995513,47.48203320382191,0.0031289114865005185,0.008503159417999043,-0.0053742479314985245,1.4645082939151344,1.3807333528995513,1.2969584118839683,0.014550895339337644,-0.009300250216974892,-0.36071695294996264,3676200.0
2010-10-12,1.3493330478668213,1.3519999980926514,1.335332989692688,1.3466670513153076,3660000,1.357333207130432,1.3793331980705261,1.3778000056743622,47.48203320382192,0.0010038431574905804,0.007003296165897351,-0.005999453008406771,1.461663381451515,1.3778000056743622,1.2939366298972095,0.013342888157929236,0.0,0.4252336448598131,3412200.0
2010-10-13,1.369333028793335,1.3899999856948853,1.3573329448699951,1.3760000467300415,4773000,1.3583998203277587,1.369733202457428,1.373000007867813,50.118322208048774,0.0009229038493272501,0.005787217702583332,-0.0048643138532560816,1.446062245499471,1.373000007867813,1.2999377702361552,0.008732844612323487,0.014822123387648434,0.3040983606557377,3426600.0
2010-10-14,1.3833329677581787,1.4019999504089355,1.3600000143051147,1.399999976158142,4422000,1.362666416168213,1.3719998002052307,1.3723666548728943,51.93708663163786,0.001965776686573273,0.00502292949938132,-0.003057152812808047,1.4448063599295142,1.3723666548728943,1.2999269498162744,0.009501742045502656,0.01022391096282882,-0.0735386549340038,3888000.0
2010-10-15,1.369333028793335,1.3933329582214355,1.350000023841858,1.3926670551300049,4270500,1.3641330242156982,1.371599805355072,1.373399955034256,49.97476217233437,0.0016436360383702553,0.004347070807179107,-0.002703434768808852,1.4450009736975766,1.373399955034256,1.3017989363709352,0.011256251246177077,-0.01012044048045202,-0.03426051560379917,3938700.0
2010-10-18,1.348667025566101,1.3760000467300415,1.3480000495910645,1.368000030517578,2442000,1.3639998197555543,1.3665332078933716,1.37063330411911,47.14319247781791,-0.0002760543114068703,0.003422445783461912,-0.0036985000948687825,1.4415285093869827,1.37063330411911,1.2997380988512375,0.012790724956900671,-0.015092021292617885,-0.42817000351246925,3913500.0
2010-10-19,1.3366669416427612,1.3606669902801514,1.3333330154418943,1.3466670513153076,3678000,1.3614665985107421,1.3593999028205872,1.3682332992553712,45.5299983662459,-0.0027342109461552244,0.002191114437538485,-0.00492532538369371,1.4403672181590883,1.3682332992553712,1.296099380351654,0.013389865773213092,-0.008897736576826909,0.5061425061425062,3917100.0
2010-10-20,1.376667022705078,1.3793330192565918,1.3359999656677246,1.343999981880188,4687500,1.3629333972930908,1.360666608810425,1.3708333015441894,51.488946638386345,-0.0014380683849763987,0.0014652778730355085,-0.002903346258011907,1.440044783296336,1.3708333015441894,1.3016218197920428,0.018722424926327398,0.029925241521389534,0.2744698205546492,3900000.0
2010-10-21,1.3833329677581787,1.3966670036315918,1.363332986831665,1.3739999532699585,6256500,1.3629333972930908,1.3627999067306518,1.3747999489307403,52.42304879968607,0.00012557246787503473,0.0011973367920034138,-0.001071764324128379,1.4365779164517853,1.3747999489307403,1.3130219814096953,0.0182225251089112,0.004842089585325171,0.3347199999999999,4266900.0
2010-10-22,1.3813329935073853,1.3953330516815186,1.3700000047683716,1.3786669969558716,2416500,1.3653333902359008,1.3647332072257996,1.3768665969371796,52.098911002986064,0.0011896740793864158,0.0011958042494800143,-6.130170093598519e-06,1.4364699930021207,1.3768665969371796,1.3172632008722385,0.017396683889001476,-0.0014457649007199036,-0.6137616878446416,3896100.0
2010-10-25,1.3899999856948853,1.3986669778823853,1.381999969482422,1.3960000276565552,1777500,1.3735999822616578,1.368799901008606,1.377933245897293,53.44237761749332,0.002701198375961944,0.0014968830747764004,0.0012043153011855436,1.437682160396964,1.377933245897293,1.318184331397622,0.014586960704649921,0.006274368474681324,-0.26443202979515834,3763200.0
2010-10-26,1.4240000247955322,1.4579999446868896,1.3673330545425415,1.386667013168335,9913500,1.391066598892212,1.376266598701477,1.3777998983860016,58.37452848402282,0.006566912002379244,0.0025108888602969693,0.0040560231420822745,1.4371010865448954,1.3777998983860016,1.3184987102271077,0.013583939155595868,0.02446046003637159,4.577215189873418,5010300.0
2010-10-27,1.399999976158142,1.425333023071289,1.376667022705078,1.4166669845581057,5347500,1.3957331895828247,1.3793332934379579,1.3745332479476928,54.023928910844305,0.0076062346160783445,0.0035299580114532443,0.0040762766046251,1.418832182159564,1.3745332479476928,1.3302343137358217,0.014896088590841374,-0.01685396644626902,-0.46058405205023456,5142300.0
2010-10-28,1.4126670360565186,1.4333330392837524,1.397333025932312,1.4259999990463257,3363000,1.4016000032424927,1.3822667002677917,1.3771332502365112,55.892404779794745,0.009344315691455884,0.004692829547453772,0.004651486144002112,1.4240331243789761,1.3771332502365112,1.3302333760940463,0.015111162164285295,0.009047900081496474,-0.37110799438990183,4563600.0
2010-10-29,1.4559999704360962,1.4566669464111328,1.4033329486846924,1.4093329906463623,4209000,1.416533398628235,1.3909333944320679,1.38126659989357,61.63626058192306,0.014056330493710023,0.006565529736705023,0.007490800757005,1.43986769080691,1.38126659989357,1.3226655089802302,0.018505862152616428,0.030674556193044822,0.25156110615521854,4922100.0
2010-11-01,1.4273329973220823,1.5166670083999634,1.420667052268982,1.4626669883728027,6837000,1.4240000009536744,1.398799991607666,1.3826665997505188,56.40334827084413,0.015301069814087853,0.008312637752181589,0.006988432061906264,1.444342212055614,1.3826665997505188,1.3209909874454235,0.023130171066930754,-0.019688855560503704,0.624376336421953,5934000.0
2010-11-02,1.4166669845581057,1.4586670398712158,1.4033329486846924,1.4453330039978027,4837500,1.422533392906189,1.4067999958992004,1.3830999493598939,54.54772933836137,0.01525107174131346,0.009700324550007963,0.0055507471913054975,1.4456407571332468,1.3830999493598939,1.320559141586541,0.02089650151764052,-0.007472687021170099,-0.2924528301886793,4918800.0
2010-11-03,1.4513330459594729,1.5,1.4106669425964355,1.418666958808899,5589000,1.432800006866455,1.4142665982246398,1.3874666035175323,59.24118330313903,0.017803481890202644,0.011320956018046899,0.006482525872155745,1.456273759877392,1.3874666035175323,1.3186594471576725,0.02115900205080958,0.024470155498245383,0.15534883720930237,4967100.0
2010-11-04,1.659999966621399,1.688667058944702,1.476667046546936,1.5066670179367063,28110000,1.4822665929794312,1.4419332981109618,1.4023666024208068,75.58441418116959,0.036246138989682875,0.016305992612374094,0.01994014637730878,1.5412904390483986,1.4023666024208068,1.263442765793215,0.06471961425757773,0.14377604178645087,4.029522275899088,9916500.0
2010-11-05,1.6293330192565918,1.664667010307312,1.581333041191101,1.6579999923706057,15165000,1.5169332027435303,1.4667333006858825,1.4157332539558412,71.07387981202143,0.04783608662553407,0.02261201141500609,0.02522407521052798,1.5861724063716198,1.4157332539558412,1.2452941015400625,0.06900806207767511,-0.01847406504906357,-0.46051227321238,12107700.0
2010-11-08,1.6653330326080322,1.6666669845581057,1.6019999980926514,1.6333329677581787,7642500,1.5645332098007203,1.4942666053771974,1.4315332531929017,73.103037421948,0.059243185278517796,0.029938246187708434,0.029304939090809362,1.6319976665349571,1.4315332531929017,1.2310688398508463,0.06471196654027064,0.022094938803772557,-0.4960435212660732,12268800.0
2010-11-09,1.6419999599456787,1.7126669883728027,1.6033329963684082,1.6666669845581057,14346000,1.609599804878235,1.516066598892212,1.4461665987968444,69.69068196583899,0.06564390708453072,0.037079378367072896,0.02856452871745782,1.6633931720734698,1.4461665987968444,1.228940025520219,0.06578833749520253,-0.014011054969474968,0.877134445534838,14170500.0
2010-11-10,1.957332968711853,1.9980000257492063,1.6033329963684082,1.631999969482422,45907500,1.710799789428711,1.571799898147583,1.4755665957927704,81.95188150436138,0.09506540883315817,0.048676584460289954,0.04638882437286822,1.7875181907013538,1.4755665957927704,1.163615000884187,0.09669128275343847,0.1920420319478,2.200020911752405,22234200.0
2010-11-11,1.869333028793335,1.940000057220459,1.8220000267028809,1.9066669940948489,29179500,1.7526664018630982,1.6174664974212647,1.499866598844528,73.0683851386047,0.11001313825715098,0.06094389521966216,0.049069243037488816,1.8543790727071099,1.499866598844528,1.1453541249819463,0.0951187008152134,-0.04495910574501383,-0.36438490442738114,22448100.0
2010-11-12,1.9893330335617063,2.0333330631256104,1.8713330030441284,1.8833329677581787,40936500,1.824666404724121,1.6707998037338256,1.5308665990829469,76.76681452143723,0.1300432612545408,0.0747637684266379,0.0552794928279029,1.9413333615295398,1.5308665990829469,1.120399836636354,0.09230790421561212,0.06419402156812692,0.4029198581195703,27602400.0
2010-11-15,2.053333044052124,2.196000099182129,2.01466703414917,2.01466703414917,39343500,1.9022664070129394,1.7333998084068298,1.566099900007248,78.4653557847154,0.14935981701806145,0.08968297814492261,0.059676838873138835,2.028414640427589,1.566099900007248,1.103785159586907,0.09182230766389086,0.032171591890691076,-0.038913927668462134,33942600.0
2010-11-16,1.9780000448226929,2.093333005905152,1.8946670293807983,2.066667079925537,20214000,1.9694664239883424,1.7895331144332887,1.5981665551662445,71.81040827074997,0.15678229447809522,0.10310284141155715,0.05367945306653807,2.0819450398601638,1.5981665551662445,1.1143880704723252,0.095986191981632,-0.0366881541441354,-0.48621754546494333,35116200.0
2010-11-17,1.965999960899353,2.049999952316284,1.9073330163955688,2.0133330821990967,11250000,1.9711998224258422,1.8409998059272765,1.6276332020759583,70.78058069670122,0.15985366135485712,0.11445300540021715,0.045400655954639976,2.1261724179945,1.6276332020759583,1.1290939861574165,0.046219750625717614,-0.006066776365728277,-0.4434550311665183,28184700.0
