Date,Close,High,Low,Open,Volume,MA5,MA10,MA20,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,Volatility,Return,Volume_1d_chg,Volume_MA5,is_forecast,Predicted,Decision,Amount,Portfolio_Value,Balance,Shares,Trade_Cost,Trade_Fee
2025-03-10 19:54:00.342677,267.1081178218163,271.0785776800043,264.2687528726463,265.01064782460134,110089900.0,273.2696277147539,286.5408136132363,318.0709057690205,26.904165959531298,-29.82721721076166,-24.607261636205457,-5.219955574556202,395.2196062609281,323.43150024414064,251.64339422735316,0.04273933463549948,-0.056073068986891905,0.04687966874692284,110089900.0,True,,Hold,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-03-11 19:54:00.342677,271.3221141794154,273.0249672715731,266.8812680460063,269.21384953480367,108968480.0,270.6040517713401,280.62002515324815,313.5560117221319,26.904165959531298,-29.82721721076166,-24.607261636205457,-5.219955574556202,395.2196062609281,323.43150024414064,251.64339422735316,0.04273933463549948,-0.056073068986891905,0.04687966874692284,110089900.0,True,267.1081178218163,Hold,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-03-12 19:54:00.342677,278.96766745318615,284.21485479318784,275.24481126606565,278.30050736865206,107651896.0,271.98958355299294,278.2367931192699,309.9678945454748,26.904165959531298,-29.82721721076166,-24.607261636205457,-5.219955574556202,395.2196062609281,323.43150024414064,251.64339422735316,0.04273933463549948,-0.056073068986891905,0.04687966874692284,110089900.0,True,270.9372871153367,Hold,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-03-13 19:54:00.342677,279.172012488581,281.6184681191459,275.1495196781535,277.17241486042707,103840955.2,272.003984830006,277.0739955888311,307.5014951699039,26.904165959531298,-29.82721721076166,-24.607261636205457,-5.219955574556202,395.2196062609281,323.43150024414064,251.64339422735316,0.04273933463549948,-0.056073068986891905,0.04687966874692284,110089900.0,True,278.29098538296955,Hold,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-03-14 19:54:00.342677,279.1701983619023,280.0813370981661,278.5753103095119,276.76301389016976,105800566.24,275.1480220609802,276.7960142043182,304.63450459971773,26.904165959531298,-29.82721721076166,-24.607261636205457,-5.219955574556202,395.2196062609281,323.43150024414064,251.64339422735316,0.04273933463549948,-0.056073068986891905,0.04687966874692284,110089900.0,True,278.4534609984941,Hold,0.0,10000.0,10000.0,0.0,0.0,0.0
